,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.005,-0.004236680339794085,-0.12163536214144047,0.019052885290329086,0.015246881468974051,0.10267120521500722,0.028372172155105253,-0.1182509848257801,0.09813596287728027,-0.11823455126685596,-0.06579206031530997,0.2401193165644151,0.6872191196070361,-0.039983038706178864,-0.06826986327838395,-0.061287837207286325,-0.01962624920750256,0.028245737606137702,0.31859009423721396,0.01706398699417087,0.16447179141245105,-0.09928278074547253,-0.05503795464471972,0.27007222830983807,-0.0034153441054860633,-0.26206864947640407,0.038840189687892476,-0.046724834494369566,0.16542680134988563,-0.037125584675069365,-0.0032338343078815723,0.051906055049586425,-0.026303621701099896,-0.023714113901254837,0.008970843923393475,-0.11290285785382327,-0.116371449873327,0.014366486421282125,0.12247534434740273,-0.00848751134736362,0.08084075722020186,-0.03247054575115142,-0.3765652122269772,-0.08034443452105398,0.023271223981840172,-0.07474051640258123,-0.11876766545477384,0.22991202889136458,0.17958479439653427,0.07692149263771844,0.010305486308492012,0.17407469209392384,0.01080588718859985,0.013971206919000417,0.01912298604664861,0.020579876375841525,-0.0536078536453024,-0.06675669404733918,-0.05291287766663119,-0.07115272008601405,-0.017639805993889653,-0.06906306128376459,0.1943210029889899,-0.05795361653963614,-0.09290304674932891,0.16708026959772065,0.0429511265609376,-0.08152557920734001,0.023398860265370285
0.01,-0.02875410747176227,-0.12996371854245406,0.0809378521918808,-0.052373960294611895,0.06459069927483194,0.01904924395183114,-0.10420823061564394,0.06551652535633345,-0.1406426315216355,-0.04370028218875384,0.15775931037922084,0.6043218028285117,-0.02319964615788125,-0.09726158619767104,-0.05911586110217757,-0.04478850423456384,0.022830201071334807,0.2539075634495492,0.0487618834665437,0.12751600636417332,-0.07823761944529971,-0.04636377894978824,0.22912168975987174,-0.01698945926455976,-0.24289925078686866,0.019949368569168055,0.042928452328410874,0.13834418093944967,-0.031593961772877995,-0.00430082363104897,0.09957392173648345,-0.0536097880104648,0.006316051147268468,-0.015699959467367516,0.0008782047924835168,-0.09252991629464608,-0.04984938657876679,0.13847335412291678,0.045635505748186936,0.05468628165016933,0.016484936436724537,-0.23163723743352208,-0.07071662753302393,0.045117278675889126,-0.07741616963060166,-0.08046855024845742,0.11354486371649655,0.06374098129785485,-0.028723182894215375,0.048231365401232754,0.16089334444168812,0.010371839723809655,0.04837359806555986,0.02945336889882709,0.0036378727892120927,-0.08336627242973337,0.013107482872147948,-0.0269220245455314,0.02914873498831615,0.04978682879420765,-0.04022453640244454,0.13706692185232197,-0.04385066842471045,-0.055023362252273146,0.12378598452256405,0.029962258459686957,-0.07008007731174441,0.020705421569941197
0.015,-0.05327153460373046,-0.13829207494346765,0.1428228190934325,-0.11999480205819785,0.02651019333465668,0.00972631574855703,-0.0901654764055078,0.03289708783538665,-0.16305071177641509,-0.021608504062197713,0.0753993041940266,0.5214244860499874,-0.006416253609583648,-0.12625330911695815,-0.05694388499706883,-0.06995075926162514,0.017414664536531912,0.1892250326618844,0.08045977993891654,0.09056022131589561,-0.05719245814512691,-0.03768960325485678,0.18817115120990544,-0.030563574423633465,-0.22372985209733331,0.0010585474504436303,0.1325817391511913,0.11126156052901372,-0.026062338870686635,-0.005367812954216367,0.1472417884233805,-0.08091595431982972,0.03634621619579177,-0.04037076285812851,0.11465926743879032,-0.06868838271596515,-0.1140652595788157,0.15447136389843083,0.09975852284373751,0.028531806080136828,0.06544041862460051,-0.08670926264006698,-0.061088820544993885,0.06696333336993808,-0.0800918228586221,-0.04216943504214102,-0.002822301458371479,-0.05210283180082456,-0.1343678584261492,0.0861572444939735,0.14771199678945243,0.009937792259019463,0.08277598921211932,0.03978375175100557,-0.01330413079741734,-0.11312469121416434,0.09297165979163509,-0.0009311714244316094,0.12945019006264635,0.11721346358230494,-0.011386011521124489,0.07981284071565406,-0.02974772030978476,-0.0171436777552174,0.0804916994474075,0.016973390358436313,-0.058634575416148825,0.018011982874512108
0.02,-0.07778896173569864,-0.14662043134448122,0.20470778599498418,-0.18761564382178375,-0.011570312605518607,0.00040338754528291415,-0.07612272219537164,0.00027765031443981875,-0.18545879203119459,0.0004832740643584271,-0.006960701991167689,0.43852716927146285,0.010367138938713966,-0.15524503203624523,-0.05477190889196007,-0.0951130142886864,0.01199912800172901,0.12454250187421954,0.11215767641128933,0.05360443626761786,-0.036147296844954074,-0.029015427559925294,0.14722061265993905,-0.044137689582707154,-0.20456045340779788,-0.017832273668280794,0.22223502597397174,0.08417894011857772,-0.02053071596849526,-0.006434802277383763,0.19490965511027752,-0.1082221206291946,0.06637638124431508,-0.0650415662488895,0.22844033008509712,-0.04484684913728422,-0.1782811325788646,0.17046937367394488,0.15388153993928805,0.002377330510104303,0.11439590081247647,0.0582187121533882,-0.051461013556963815,0.08880938806398703,-0.08276747608664253,-0.003870319835824587,-0.11918946663323954,-0.167946644899504,-0.240012533958083,0.12408312358671422,0.13453064913721668,0.009503744794229269,0.11717838035867875,0.05011413460318405,-0.030246134384046774,-0.14288310999859527,0.1728358367111222,0.025059681696668185,0.22975164513697655,0.18464009837040227,0.017452513360195564,0.022558759578986093,-0.015644772194859057,0.020736006741838363,0.03719741437225088,0.003984522257185662,-0.04718907352055322,0.01531854417908302
0.025,-0.10230638886766683,-0.1549487877454948,0.2665927528965359,-0.2552364855853697,-0.04965081854569388,-0.008919540657991195,-0.06207996798523549,-0.032341787206506996,-0.20786687228597417,0.02257505219091456,-0.08932070817636194,0.3556298524929385,0.02715053148701157,-0.18423675495553232,-0.052599932786851315,-0.1202752693157477,0.006583591466926116,0.05985997108655476,0.14385557288366216,0.016648651219340144,-0.015102135544781278,-0.02034125186499382,0.10627007410997272,-0.057711804741780864,-0.1853910547182625,-0.03672309478700521,0.31188831279675217,0.05709631970814177,-0.014999093066303894,-0.00750179160055116,0.24257752179717457,-0.1355282869385595,0.09640654629283837,-0.0897123696396505,0.3422213927314039,-0.021005315558603313,-0.2424970055789135,0.18646738344945893,0.2080045570348386,-0.0237771450599282,0.16335138300035243,0.20314668694684332,-0.041833206568933766,0.11065544275803596,-0.08544312931466297,0.03442879537049182,-0.23555663180810754,-0.28379045799818337,-0.3456572094900168,0.16200900267945498,0.12134930148498099,0.009069697329439077,0.1515807715052382,0.06044451745536253,-0.047188137970676204,-0.17264152878302624,0.25270001363060934,0.05105053481776797,0.33005310021130674,0.25206673315849953,0.04629103824151561,-0.03469532155768182,-0.0015418240799333592,0.05861569123889411,-0.006096870702905696,-0.009004345844064982,-0.03574357162495762,0.012625105483653932
0.030000000000000002,-0.12682381599963505,-0.16327714414650843,0.32847771979808765,-0.3228573273489557,-0.08773132448586918,-0.018242468861265317,-0.04803721377509934,-0.06496122472745385,-0.23027495254075375,0.04466683031747072,-0.17168071436155627,0.272732535714414,0.0439339240353092,-0.2132284778748195,-0.05042795668174257,-0.14543752434280902,0.0011680549321232137,-0.004822559701110091,0.17555346935603505,-0.020307133828937618,0.005943025755391559,-0.011667076170062341,0.06531953556000633,-0.07128591990085459,-0.16622165602872713,-0.05561391590572966,0.40154159961953273,0.03001369929770578,-0.00946747016411252,-0.008568780923718558,0.29024538848407166,-0.16283445324792448,0.1264367113413617,-0.11438317303041153,0.45600245537771084,0.0028362180200776355,-0.3067128785789625,0.20246539322497303,0.26212757413038923,-0.04993162062996074,0.21230686518822844,0.34807466174029855,-0.0322053995809037,0.13250149745208495,-0.0881187825426834,0.07272791057680827,-0.3519237969829757,-0.39963427109686295,-0.4513018850219508,0.19993488177219576,0.10816795383274529,0.008635649864648882,0.18598316265179768,0.07077490030754102,-0.06413014155730566,-0.20239994756745727,0.33256419055009656,0.0770413879388678,0.4303545552856371,0.319493367946597,0.07512956312283571,-0.09194940269434984,0.01256112403499235,0.0964953757359499,-0.04939115577806234,-0.021993213945315646,-0.024298069729362024,0.009931666788224842
0.034999999999999996,-0.1513412431316032,-0.17160550054752202,0.39036268669963925,-0.3904781691125415,-0.12581183042604438,-0.027565397064539414,-0.033994459564963206,-0.09758066224840062,-0.2526830327955333,0.06675860844402683,-0.2540407205467504,0.18983521893588975,0.06071731658360678,-0.24222020079410655,-0.04825598057663382,-0.17059977936987028,-0.004247481602679674,-0.06950509048877476,0.2072513658284078,-0.057262918877215296,0.026988187055564335,-0.0029929004751308823,0.02436899701004007,-0.08486003505992826,-0.14705225733919175,-0.07450473702445405,0.4911948864423131,0.0029310788872698446,-0.003935847261921166,-0.009635770246885953,0.33791325517096865,-0.19014061955728934,0.15646687638988496,-0.13905397642117245,0.5697835180240174,0.02667775159875852,-0.37092875157901134,0.21846340300048706,0.31625059122593974,-0.07608609619999322,0.2612623473761043,0.49300263653375354,-0.02257759259287366,0.15434755214613388,-0.09079443577070384,0.11102702578312462,-0.4682909621578436,-0.5154780841955422,-0.5569465605538845,0.23786076086493646,0.0949866061805096,0.00820160239985869,0.22038555379835706,0.08110528315971947,-0.08107214514393506,-0.2321583663518882,0.4124283674695836,0.10303224105996754,0.5306560103599671,0.3869200027346942,0.1039680880041557,-0.14920348383101767,0.026664072149918026,0.1343750602330056,-0.09268544085321885,-0.03498208204656627,-0.012852567833766447,0.0072382280927957565
0.04,-0.17585867026357138,-0.1799338569485356,0.45224765360119096,-0.4580990108761275,-0.1638923363662197,-0.03688832526781353,-0.01995170535482703,-0.13020009976934743,-0.27509111305031275,0.08885038657058296,-0.33640072673194477,0.10693790215736529,0.07750070913190438,-0.2712119237133936,-0.04608400447152505,-0.19576203439693154,-0.009663018137482578,-0.13418762127643963,0.23894926230078062,-0.09421870392549304,0.048033348355737165,0.005681275219800597,-0.01658154153992633,-0.09843415021900195,-0.12788285864965632,-0.09339555814317849,0.5808481732650935,-0.02415154152316614,0.001595775640270209,-0.01070275957005335,0.38558112185786564,-0.21744678586665422,0.18649704143840826,-0.16372477981193345,0.6835645806703242,0.050519285177439456,-0.4351446245790602,0.23446141277600108,0.37037360832149024,-0.10224057177002573,0.3102178295639803,0.6379306113272086,-0.012949785604843594,0.17619360684018281,-0.09347008899872426,0.14932614098944108,-0.5846581273327117,-0.6313218972942216,-0.6625912360858183,0.27578663995767716,0.08180525852827386,0.007767554935068495,0.25478794494491647,0.09143566601189795,-0.09801414873056451,-0.2619167851363191,0.4922925443890707,0.12902309418106733,0.6309574654342973,0.4543466375227914,0.13280661288547577,-0.20645756496768564,0.04076702026484373,0.17225474473006136,-0.13597972592837548,-0.047970950147816924,-0.0014070659381708352,0.004544789397366665
0.045,-0.20037609739553955,-0.18826221334954918,0.5141326205027427,-0.5257198526397134,-0.20197284230639495,-0.04621125347108764,-0.00590895114469088,-0.16281953729029425,-0.29749919330509234,0.11094216469713909,-0.418760732917139,0.02404058537884088,0.09428410168020199,-0.30020364663268073,-0.043912028366416306,-0.22092428942399284,-0.015078554672285475,-0.1988701520641044,0.27064715877315343,-0.13117448897377076,0.06907850965590998,0.01435545091473207,-0.05753208008989265,-0.11200826537807566,-0.10871345996012091,-0.11228637926190291,0.6705014600878738,-0.05123416193360211,0.007127398542461574,-0.011769748893220746,0.4332489885447627,-0.24475295217601914,0.21652720648693158,-0.18839558320269445,0.797345643316631,0.07436081875612037,-0.4993604975791091,0.25045942255151515,0.4244966254170408,-0.12839504734005824,0.35917331175185624,0.7828585861206638,-0.003321978616813541,0.19803966153423178,-0.09614574222674471,0.18762525619575746,-0.7010252925075797,-0.747165710392901,-0.7682359116177521,0.3137125190504179,0.06862391087603815,0.007333507470278302,0.28919033609147593,0.10176604886407645,-0.11495615231719393,-0.2916752039207501,0.5721567213085578,0.15501394730216714,0.7312589205086274,0.5217732723108888,0.16164513776679582,-0.2637116461043536,0.05486996837976943,0.21013442922711711,-0.17927401100353205,-0.06095981824906757,0.010038435957424763,0.0018513507019375765
0.049999999999999996,-0.22489352452750774,-0.19659056975056277,0.5760175874042944,-0.5933406944032994,-0.24005334824657024,-0.05553418167436175,0.008133803065445262,-0.1954389748112411,-0.3199072735598719,0.13303394282369524,-0.5011207391023332,-0.058856731399683476,0.1110674942284996,-0.3291953695519678,-0.04174005226130756,-0.24608654445105413,-0.02049409120708837,-0.2635526828517692,0.30234505524552624,-0.1681302740220485,0.09012367095608277,0.023029626609663546,-0.09848261863985901,-0.12558238053714935,-0.08954406127058555,-0.13117720038062733,0.7601547469106543,-0.07831678234403806,0.01265902144465294,-0.012836738216388144,0.4809168552316597,-0.27205911848538405,0.24655737153545487,-0.21306638659345542,0.9111267059629378,0.09820235233480129,-0.563576370579158,0.2664574323270292,0.4786196425125914,-0.15454952291009075,0.4081287939397322,0.9277865609141189,0.00630582837121651,0.2198857162282807,-0.09882139545476513,0.2259243714020739,-0.8173924576824477,-0.8630095234915803,-0.8738805871496859,0.35163839814315867,0.05544256322380246,0.006899460005488109,0.3235927272380354,0.11209643171625491,-0.13189815590382337,-0.32143362270518105,0.652020898228045,0.18100480042326691,0.8315603755829577,0.589199907098986,0.19048366264811586,-0.32096572724102146,0.06897291649469511,0.24801411372417287,-0.2225682960786886,-0.0739486863503182,0.021483937853020357,-0.0008420879934915105
