,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0.055,-0.25232083894492247,-0.1770215652581894,0.6432386123171305,-0.6754595645917083,-0.30890909469523786,-0.07316924647403966,0.05284476107516034,-0.25686878880461395,-0.3174910644074219,0.17447644969919163,-0.654382062552358,-0.32018949361123705,0.140148650458397,-0.34642522802035325,-0.024491260692785677,-0.2705635415259451,-0.03356535712239006,-0.4151626128271678,0.3350205692825525,-0.2505331602266119,0.13840044366140003,0.046320380698851873,-0.2108984147087925,-0.14051048727024984,-0.004322505452095671,-0.16242877445790238,0.8754008404470892,-0.1494941864648422,0.027998997560817432,-0.013297512649238036,0.5237476407392707,-0.2974187919041776,0.2870978448936024,-0.24384571273808192,1.0702702566590196,0.153830305576672,-0.6415331668950259,0.25558500715098986,0.5434537088305453,-0.2043221688146652,0.472731066964898,1.1864311592207168,0.03678471053452073,0.2396392397852775,-0.08396391692907268,0.298902089555958,-1.0076563534372203,-1.0405714627701674,-1.0149370570317533,0.3931639283918218,-0.0016846585849166207,0.003798976268602483,0.36014930011480834,0.11948621576284812,-0.15650032285004095,-0.34307662065396055,0.760723623183254,0.22387591750656238,0.9650311971744157,0.6716685285423252,0.24053993971300225,-0.4340924285476472,0.09926291148026108,0.314289358060463,-0.31295207957145804,-0.09934067659490742,0.054355592025450455,-0.00959032296516323
0.06,-0.27597591759600876,-0.19361733700114467,0.7035422322218614,-0.7387838987721808,-0.33786932232291633,-0.08002886333098103,0.05779895742595667,-0.280950237755046,-0.3472558516956178,0.19083361685849093,-0.7157303809166414,-0.3502072586372902,0.15328758643887158,-0.3789025931472612,-0.02678731638273449,-0.2959288735440025,-0.03671210935261404,-0.4540841077797151,0.3664287476527917,-0.27402064399785675,0.15137548525465627,0.05066291638936915,-0.23067014108774175,-0.15368334545183548,-0.004727740338229758,-0.17765647206333074,0.9574696692390035,-0.1635092664459213,0.030623903582143924,-0.014544154460104153,0.5728489820585774,-0.3253018036451944,0.3140132678523778,-0.26670624830727696,1.1706080932208023,0.16825189672448504,-0.7016769012914343,0.279546101571395,0.5944024940334092,-0.22347737214104013,0.517049604492857,1.2976590803976582,0.04023327714713232,0.26210541851514707,-0.09183553414117396,0.32692416045182876,-1.102124136571959,-1.1381250374048697,-1.110087406128481,0.4300230466785551,-0.0018425953272526163,0.004155130293784004,0.39391329700057176,0.13068804849061516,-0.17117222811723226,-0.3752400538402693,0.832041462856684,0.24486428477280264,1.0555028719095176,0.7346374530931681,0.2630905590610963,-0.47478859372398885,0.10856880943153546,0.3437539853786312,-0.34229133703128223,-0.10865386502567959,0.0594514287778361,-0.010489415743147285
0.065,-0.2996309962470952,-0.21021310874410007,0.7638458521265925,-0.802108232952654,-0.36682954995059514,-0.08688848018792217,0.062753153776753,-0.305031686705479,-0.3770206389838136,0.20719078401779029,-0.7770786992809253,-0.38022502366334376,0.16642652241934633,-0.41137995827416934,-0.02908337207268312,-0.3212942055620596,-0.039858861582838134,-0.49300560273226157,0.3978369260230312,-0.2975081277691016,0.16435052684791263,0.055005452079886594,-0.25044186746669106,-0.1668562036334218,-0.005132975224363623,-0.1928841696687592,1.0395384980309188,-0.17752434642700016,0.033248809603470625,-0.015790796270970214,0.621950323377884,-0.35318481538621105,0.34092869081115296,-0.28956678387647217,1.2709459297825862,0.1826734878722981,-0.7618206356878436,0.3035071959918005,0.6453512792362724,-0.242632575467415,0.5613681420208165,1.4088870015746011,0.043681843759743766,0.28457159724501724,-0.09970715135327402,0.3549462313477,-1.1965919197066992,-1.2356786120395735,-1.2052377552252074,0.46688216496528834,-0.002000532069588501,0.004511284318965386,0.42767729388633496,0.14188988121838214,-0.18584413338442363,-0.40740348702657825,0.9033593025301141,0.26585265203904274,1.1459745466446187,0.7976063776440111,0.28564117840919034,-0.5154847589003311,0.11787470738280995,0.3732186126967998,-0.3716305944911064,-0.1179670534564522,0.06454726553022234,-0.011388508521131352
0.07,-0.32328607489818195,-0.22680888048705533,0.8241494720313234,-0.8654325671331264,-0.3957897775782736,-0.09374809704486342,0.06770735012754919,-0.32911313565591155,-0.40678542627200953,0.22354795117708925,-0.8384270176452089,-0.4102427886893971,0.17956545839982108,-0.4438573234010776,-0.03137942776263161,-0.34665953758011725,-0.04300561381306223,-0.5319270976848092,0.42924510439327046,-0.3209956115403465,0.17732556844116876,0.05934798777040401,-0.2702135938456403,-0.18002906181500755,-0.005538210110497599,-0.20811186727418743,1.121607326822833,-0.19153942640807925,0.035873715624797214,-0.017037438081836276,0.6710516646971906,-0.38106782712722775,0.3678441137699282,-0.3124273194456674,1.3712837663443693,0.19709507902011109,-0.821964370084252,0.3274682904122057,0.6963000644391361,-0.26178777879378984,0.6056866795487756,1.5201149227515427,0.04713041037235524,0.30703777597488685,-0.10757876856537468,0.38296830224357137,-1.2910597028414381,-1.3332321866742762,-1.3003881043219347,0.5037412832520216,-0.0021584688119244966,0.004867438344146907,0.46144129077209856,0.15309171394614918,-0.200516038651615,-0.439566920212887,0.9746771422035447,0.28684101930528294,1.2364462213797205,0.8605753021948545,0.3081917977572844,-0.5561809240766727,0.12718060533408448,0.40268324001496814,-0.4009698519509307,-0.12728024188722475,0.06964310228260817,-0.012287601299115403
0.07500000000000001,-0.34694115354926847,-0.24340465223001073,0.8844530919360543,-0.9287569013135997,-0.4247500052059521,-0.1006077139018049,0.07266154647834555,-0.3531945846063441,-0.43655021356020535,0.2399051183363885,-0.899775336009492,-0.4402605537154507,0.19270439438029593,-0.47633468852798583,-0.033675483452580285,-0.3720248695981744,-0.04615236604328621,-0.5708485926373559,0.4606532827635097,-0.34448309531159127,0.19030061003442544,0.06369052346092136,-0.2899853202245898,-0.1932019199965933,-0.005943444996631353,-0.22333956487961582,1.2036761556147473,-0.20555450638915806,0.03849862164612394,-0.018284079892702282,0.7201530060164973,-0.4089508388682444,0.39475953672870323,-0.33528785501486247,1.4716216029061517,0.21151667016792403,-0.8821081044806606,0.35142938483261094,0.7472488496419998,-0.28094298212016466,0.6500052170767348,1.631342843928485,0.05057897698496619,0.32950395470475635,-0.11545038577747613,0.4109903731394424,-1.3855274859761781,-1.4307857613089794,-1.3955384534186612,0.5406004015387549,-0.002316405554260381,0.005223592369328428,0.49520528765786165,0.1642935466739162,-0.2151879439188064,-0.4717303533991959,1.0459949818769745,0.30782938657152326,1.3269178961148222,0.9235442267456975,0.3307424171053784,-0.5968770892530151,0.136486503285359,0.4321478673331367,-0.43030910941075495,-0.13659343031799737,0.07473893903499414,-0.013186694077099438
0.08,-0.37059623220035487,-0.2600004239729659,0.9447567118407851,-0.992081235494071,-0.4537102328336302,-0.10746733075874593,0.07761574282914185,-0.37727603355677664,-0.466315000848401,0.25626228549568786,-0.9611236543737758,-0.47027831874150405,0.2058433303607705,-0.5088120536548937,-0.03597153914252907,-0.39739020161623184,-0.0492991182735103,-0.6097700875899028,0.4920614611337489,-0.36797057908283626,0.20327565162768146,0.0680330591514387,-0.30975704660353914,-0.20637477817817929,-0.00634867988276544,-0.23856726248504412,1.285744984406662,-0.21956958637023694,0.04112352766745056,-0.019530721703568482,0.769254347335804,-0.43683385060926094,0.4216749596874787,-0.3581483905840578,1.5719594394679355,0.22593826131573708,-0.9422518388770695,0.3753904792530164,0.7981976348448633,-0.30009818544653954,0.6943237546046941,1.7425707651054272,0.054027543597578,0.3519701334346265,-0.12332200298957663,0.4390124440353129,-1.4799952691109173,-1.5283393359436825,-1.4906888025153893,0.5774595198254884,-0.002474342296596488,0.005579746394509949,0.5289692845436249,0.17549537940168325,-0.22985984918599767,-0.5038937865855045,1.1173128215504047,0.32881775383776335,1.417389570849923,0.9865131512965403,0.353293036453472,-0.637573254429357,0.14579240123663345,0.46161249465130505,-0.459648366870579,-0.1459066187487701,0.07983477578738017,-0.014085786855083488
0.085,-0.3942513108514414,-0.27659619571592126,1.005060331745517,-1.055405569674544,-0.48267046046130946,-0.11432694761568718,0.08256993917993799,-0.4013574825072092,-0.4960797881365967,0.27261945265498677,-1.0224719727380591,-0.5002960837675574,0.21898226634124526,-0.5412894187818016,-0.03826759483247763,-0.422755533634289,-0.05244587050373439,-0.64869158254245,0.5234696395039882,-0.39145806285408097,0.21625069322093793,0.07237559484195595,-0.3295287729824882,-0.21954763635976504,-0.006753914768899194,-0.25379496009047253,1.3678138131985769,-0.2335846663513162,0.04374843368877701,-0.020777363514434377,0.8183556886551107,-0.4647168623502776,0.4485903826462538,-0.38100892615325305,1.6722972760297188,0.24035985246355002,-1.002395573273478,0.3993515736734216,0.8491464200477272,-0.31925338877291454,0.7386422921326532,1.8537986862823699,0.05747611021018906,0.37443631216449613,-0.13119362020167646,0.46703451493118403,-1.5744630522456564,-1.625892910578386,-1.5858391516121149,0.6143186381122216,-0.0026322790389325945,0.005935900419691331,0.5627332814293884,0.18669721212945012,-0.24453175445318898,-0.5360572197718134,1.1886306612238342,0.34980612110400366,1.5078612455850247,1.049482075847383,0.3758436558015661,-0.6782694196056985,0.1550982991879078,0.4910771219694734,-0.4889876243304033,-0.15521980717954298,0.08493061253976639,-0.014984879633067593
0.09000000000000001,-0.41790638950252756,-0.2931919674588765,1.0653639516502476,-1.118729903855017,-0.5116306880889878,-0.12118656447262821,0.08752413553073413,-0.4254389314576414,-0.5258445754247929,0.28897661981428624,-1.0838202911023433,-0.5303138487936108,0.23212120232171995,-0.57376678390871,-0.04056365052242625,-0.44812086565234643,-0.0555926227339586,-0.6876130774949969,0.5548778178742276,-0.41494554662532607,0.22922573481419395,0.0767181305324735,-0.3493004993614375,-0.2327204945413509,-0.007159149655032948,-0.2690226576959009,1.4498826419904913,-0.24759974633239512,0.04637333971010377,-0.022024005325300466,0.8674570299744173,-0.492599874091294,0.47550580560502914,-0.40386946172244825,1.772635112591502,0.25478144361136307,-1.0625393076698868,0.423312668093827,0.9000952052505906,-0.3384085920992894,0.7829608296606123,1.9650266074593123,0.06092467682280067,0.39690249089436597,-0.13906523741377697,0.49505658582705525,-1.6689308353803958,-1.7234464852130897,-1.6809895007088418,0.6511777563989549,-0.002790215781268257,0.006292054444872741,0.5964972783151514,0.19789904485721732,-0.2592036597203804,-0.5682206529581222,1.259948500897265,0.370794488370244,1.5983329203201255,1.1124510003982262,0.39839427514966014,-0.7189655847820404,0.1644041971391823,0.520541749287642,-0.5183268817902275,-0.16453299561031487,0.09002644929215203,-0.015883972411051623
0.095,-0.4415614681536142,-0.3097877392018318,1.125667571554978,-1.1820542380354904,-0.5405909157166662,-0.12804618132956957,0.09247833188153054,-0.44952038040807424,-0.5556093627129886,0.3053337869735855,-1.1451686094666265,-0.5603316138196641,0.2452601383021947,-0.6062441490356183,-0.042859706212375115,-0.47348619767040406,-0.05873937496418258,-0.7265345724475436,0.5862859962444668,-0.43843303039657067,0.24220077640744986,0.08106066622299071,-0.3690722257403867,-0.24589335272293722,-0.007564384541167479,-0.28425035530132925,1.5319514707824062,-0.26161482631347377,0.0489982457314303,-0.023270647136166667,0.9165583712937234,-0.5204828858323108,0.5024212285638041,-0.4267299972916433,1.8729729491532838,0.269203034759176,-1.1226830420662954,0.447273762514232,0.9510439904534539,-0.3575637954256641,0.8272793671885716,2.0762545286362544,0.06437324343541181,0.4193686696242355,-0.14693685462587736,0.5230786567229264,-1.7633986185151351,-1.8210000598477925,-1.7761398498055692,0.6880368746856882,-0.002948152523604586,0.006648208470054318,0.6302612752009149,0.20910087758498414,-0.27387556498757193,-0.600384086144431,1.3312663405706944,0.3917828556364843,1.688804595055228,1.1754199249490693,0.42094489449775385,-0.7596617499583826,0.17371009509045687,0.5500063766058103,-0.5476661392500515,-0.17384618404108787,0.09512228604453804,-0.016783065189035683
0.1,-0.4652165468047007,-0.32638351094478657,1.1859711914597089,-1.2453785722159625,-0.569551143344345,-0.13490579818651072,0.09743252823232695,-0.47360182935850653,-0.5853741500011843,0.3216909541328846,-1.2065169278309105,-0.5903493788457168,0.25839907428266895,-0.6387215141625263,-0.04515576190232368,-0.49885152968846125,-0.06188612719440667,-0.765456067400091,0.6176941746147063,-0.46192051416781565,0.25517581800070643,0.08540320191350817,-0.3888439521193362,-0.259066210904523,-0.007969619427301122,-0.2994780529067575,1.614020299574321,-0.2756299062945532,0.051623151752756974,-0.024517288947032645,0.9656597126130303,-0.5483658975733277,0.5293366515225795,-0.44959053286083833,1.9733107857150682,0.283624625906989,-1.182826776462704,0.4712348569346374,1.0019927756563174,-0.37671899875203907,0.8715979047165306,2.1874824498131953,0.06782181004802285,0.44183484835410497,-0.15480847183797863,0.5511007276187975,-1.8578664016498747,-1.9185536344824954,-1.8712901989022952,0.7248959929724212,-0.0031060892659400263,0.007004362495236005,0.664025272086678,0.22030271031275145,-0.2885474702547631,-0.6325475193307397,1.4025841802441248,0.4127712229027246,1.7792762697903295,1.2383888494999122,0.443495513845848,-0.8003579151347247,0.18301599304173147,0.5794710039239785,-0.5770053967098758,-0.1831593724718602,0.10021812279692441,-0.017682157967019704
